question_id,answer_filename,answer_text,answer_correct,source,label
00043_02768,M1_1_01_00043_02768_A.png,"$ B, D, E $ 는 8 보다 작은 소수이므로 $ B, D, E $ 의 값은 각각 $ 2,3,5,7 $ 중의 하나이다. 또 $ E=B-D $를 만족하므로 $ 2=5-3,2=7-5,3=5-2,5=7-2 $ 즉, 주어진 조건을 만족하는 $ B, D, E $의 값을 $ (B, D, E) $라 하면 $ (5,2,3),(5,3,2),(7,2,5),(7,5,2) $이다. 이때 $ A=B \\times D \\times E $이므로 $ A=5 \\times 2 \\times 3=5 \\times 3 \\times 2=30 $ 또는 $ A=7 \\times 2 \\times 5=7 \\times 5 \\times 2=70 $ 따라서 $ A $ 의 값은 $30,70$이다.","$30, 70$",111.수학 과목 문제생성 데이터,validation
00043_02844,M1_1_01_00043_02844_A.png,"$ A, B $ 의 공약수는 최대공약수 $18$ 의 약수이므로 $ 1,2,3,6,9,18 $ 이다. 따라서 세 번째로 큰 수는 $6$ 이다.",$6$,111.수학 과목 문제생성 데이터,validation
00043_02858,M1_1_01_00043_02858_A.png,$162$와 $108$의 최대공약수는 $54$이므로 타일의 한 변의 길이는 $54 \\mathrm{~cm}$ 이다.,$54 \\mathrm{~cm}$,111.수학 과목 문제생성 데이터,validation
00043_02945,M1_1_01_00043_02945_A.png,$ 2^{3} \\times 3^{5} \\times 5=2 \\times 3^{2} \\times $(최소공배수) $ \\therefore( $ 최소공배수 $ )=2^{2} \\times 3^{3} \\times 5 $,④,111.수학 과목 문제생성 데이터,validation
00043_02946,M1_1_01_00043_02946_A.png,$ \\begin{array}{l}2^{2} \\times 3^{2} \\times A=2^{2} \\times 3 \\times 2^{2} \\times 3^{2} \\times 7 \\\\ \\therefore A=2^{2} \\times 3 \\times 7=84\\end{array} $,$84 $,111.수학 과목 문제생성 데이터,validation
00043_02970,M1_1_01_00043_02970_A.png,"$3$ 으로 나눈 나머지가 $ 1: $ (3의 배수)$+1 $ $5$ 로 나눈 나머지가 $ 1: $ ( 5 의 배수) $+1 $ $6$ 으로 나눈 나머지가 $ 1: $ ( 6 의 배수)$+1 $ $ \\rightarrow(3,5,6 $ 의 공배수 $ )+1 $ $ 3,5,6 $ 의 최소공배수가 $30$ 이므로 공배수는 $ 30,60,90,120, \\cdots $ 따라서 세 자리의 자연수 중에서 가장 작은 수는 $ 120+1=121 $",$121$,111.수학 과목 문제생성 데이터,validation
00043_02997,M1_1_01_00043_02997_A.png,"$n$은 $24$와 $30$의 공약수이다.  $24$와 $30$의 최대공약수를 구하면 $ 2 \\times 3=6 \\\\ $ 따라서 $n$의 값은 최대공약수 $6$의 약수인 $1, 2, 3, 6$이다.","$1, 2, 3, 6 \\\\ $",111.수학 과목 문제생성 데이터,validation
00043_03019,M1_1_01_00043_03019_A.png,"세 방면의 버스가 동시에 출발한 후 그다음에 처음으로 동시에 출발할 때까지 걸리는 시간은 $10, 15, 12$의 최소공배수이다. $\\therefore  2 \\times 3 \\times 5 \\times 2=60 $(분) 따라서 세 버스가 오전 $6$시 이후 처음으로 동시에 출발하는 시각은 $60$분 후, 즉 $1$시간 후인 오전 $7$시이다.",②,111.수학 과목 문제생성 데이터,validation
00043_03031,M1_1_01_00043_03031_A.png,"세 분수는 각각 $12+6=18$(초), $20+10=30$(초), $30+6=36$(초)에 한 번씩 켜진다. 세 분수가 동시에 켜진 후 그 다음 동시에 켜질 때까지 걸리는 시간은 $18, 30, 36$의 최소공배수이므로  $ \\begin{array}{r} 2{\\underline{\\smash{\\big)}\\,18~~30~~36\\phantom{)}}}\\\\  3{\\underline{\\smash{\\big)}\\,~~9~~15~~18\\phantom{)}}}\\\\3{\\underline{\\smash{\\big)}\\,~~3~~~~5~~~~6\\phantom{)}}}\\\\  ~1~~~~5~~~~2\\phantom{\\phantom{)}} \\\\  \\end{array} $  $2 \\times 3 \\times 3 \\times 5 \\times 2=180$(초) 따라서, 오후 $8$시에 세 분수가 동시에 켜진 후 그 다음 동시에 켜지는 시각은 $180$초, 즉 $3$분 후인 오후 $8$시 $3$분이다.",오후 $8$시 $3$분,111.수학 과목 문제생성 데이터,validation
00043_03805,M1_1_01_00043_03805_A.png,"$ 150=2 \\times 3 \\times 5^{2} $ 이므로 $ 2 \\times 3 \\times 5^{2} $ 의 소인수 $ 2,3,5 $ 의 지수와 비교하여 지수가 큰 것이 있는 ④$ 2^{2} \\times 3 $ 이 약수가 아니다.",④,111.수학 과목 문제생성 데이터,validation
00043_03821,M1_1_01_00043_03821_A.png,"세 수 $ A, B, C $ 의 비가 $ 2: 5: 7 $ 이므로 $ A=2 \\times k, B=5 \\times k, C=7 \\times k(k $ 는 자연 수 $ ) $ 로 놓을 수 있다. 이때 $ A, B, C $ 의 최소공배수가 $350$ 이고 $ 2,5,7 $ 은 서로소이므로 $ 350=2 \\times 5 \\times 7 \\times k,  350=70 \\times k   \\therefore k=5 $  따라서 세 수 $ A, B, C $ 의 최대공약수는 $5$",$5$,111.수학 과목 문제생성 데이터,validation
00043_03831,M1_1_01_00043_03831_A.png,"구하는 수를 $ A $ 라 하면 $ A=4 \\times( $ 몫 $ )+2, A=6 \\times( $ 몫 $ )+2, A=10 \\times( $ 몫 $ )+2 $ 에서 $ A-2=4 \\times( $ 몫 $ ), A-2=6 \\times( $ 몫 $ ), A-2=10 \\times( $ 몫 $ ) $ 즉 $ A-2 $ 는 $ 4,6,10 $ 의 공배수이다. $ 4,6,10 $ 의 최소공배수는 $ 2^{2} \\times 3 \\times 5=60 $ 이므로 $ A-2 $ 는 $60$ 의 배수이다. 이때 $300$ 에 가장 가까운 $60$ 의 배수는 $300$ 이다. 따라서 $ A-2=300 $ 에서 $ A=302 $",$302$,111.수학 과목 문제생성 데이터,validation
00041_41177,M1_1_02_00041_41177_A.png,"두 수 $ -\\frac{1}{2}, \\frac{7}{4} $ 을 수직선 위에 나타내면 다음과 같다.  따라서 구하는 수는 $ \\frac{5}{8} $ 이다. 두 수를 수직선 위에 나타낸다.",⑤,111.수학 과목 문제생성 데이터,validation
00041_41180,M1_1_02_00041_41180_A.png,"① $ |x| $ 은 양수이고 $ y $ 는 음수이므로 $ |x|>y $ ②,④  $ x $ 는 $ y $ 보다 원점으로부터 더 멀리 떨어져 있으므로 $ |x|>|y| $ ③ 절댓값은 0 보다 크거나 같은데 $ y<0 $ 이므로 $ |y|>0 $ ⑤ $ x<0 $ 이므로 $ |x|=-x $ $ x $ 의 절댓값은 원점과 $ x $ 에 대응하는 점 사이의 거리이다.",④,111.수학 과목 문제생성 데이터,validation
00041_41481,M1_1_02_00041_41481_A.png,"큰 수는 덧셈으로, 작은 수는 뺄셈으로 생각하여 식을 세우면$ \\begin{array}{l}a=1-3=-2, b=2+[-5]=2-5=-3 \\\\ \\therefore a-b=[-2]-[-3]=1\\end{array}   $ 큰 수는 덧셈으로, 작은 수는 뺄셈으로 생각하여 식을 세운다.",③,111.수학 과목 문제생성 데이터,validation
00041_41484,M1_1_02_00041_41484_A.png,"세 수 $ a, b, c $ 에 대하여 $ a+b=b+a $ (교환법칙 $ ) , [a+b]+c=a(b+c) $ (결합법칙) 이 성립한다.  (가) $ -\\frac{2}{3} $ 와 $ -\\frac{7}{5} $ 의 순서를 바꾸어 더하였으므로 덧셈의 교환법칙을 이용하였다.  (나) $ \\left(+\\frac{2}{5}\\right)+\\left(-\\frac{7}{5}\\right) $ 와 $ \\left(-\\frac{2}{3}\\right)+\\left(-\\frac{4}{3}\\right) $ 를 먼저 계산하였으므로 덧셈의 결합법칙을 이용하였다. 덧셈의 순서를 살펴본다.",㈎ 덧셈의 교환법칙 ㈏ 덧셈의 결합법칙,111.수학 과목 문제생성 데이터,validation
00041_41488,M1_1_02_00041_41488_A.png,"\\[ \\begin{array}{l} \\text { 세 수 } a, b, c \\text { 에 대하여 } \\\\ a+b=b+a[\\text { 교환법 칙 ], } \\\\ {[a+b]+c=a+[b+c][\\text { 결 합법 칙 ] }} \\end{array} \\] 이 성립한다. (가) $+2$ 와 $-7$ 의 순서를 바꾸어 더하였으므로 덧셈의 교환법칙을 이용하였다. (내 $ (-5)+(-7) $ 과 $ (+2)+(+4) $ 를 먼저 계산하였으므로 덧셈의 결합법칙을 이용하였다.  덧셈의 순서를 살펴본다.",①,111.수학 과목 문제생성 데이터,validation
00041_41489,M1_1_02_00041_41489_A.png,"세 수 $ a, b, c $ 에 대하여 $ a+b=b+a $ (교환법칙 $ ) , [a+b]+c=a+(b+c) $ (결합법칙) 이 성립한다. (가) +5 와 -2 의 순서를 바꾸어 더하였으므로 덧셈의 교환법칙을 이용하였다. $나$( (+2)+(-2) \\) 와 $ (+5)+(+4) $ 들 먼저 계산하였으므로 덧셈의 결합법칙을 이용하였다. 덧셈의 순서를 살펴본다.",㈎ 덧셈의 교환법칙 ㈏ 덧셈의 결합법칙,111.수학 과목 문제생성 데이터,validation
00041_41501,M1_1_02_00041_41501_A.png,$ [-6]+[-2]+a+4=[-6]+3+9+[-1] $ 에서 $ a+[-4]=5 $ 이므로 $ a=9 $ $ 4+[-5]+b+[-1]=5 $ 에서 $ [-2]+b=5 $ 이므로 $ b=7 $ $ \\therefore a-b=9-7=2 $  각 변에 놓인 수들의 합을 구한다.,$2$,111.수학 과목 문제생성 데이터,validation
00041_41512,M1_1_02_00041_41512_A.png,$ 3.3-(+4.4)-(-1.8)+(-3.3)   =3.3+(-4.4)+(+1.8)+(-3.3)   =(-1.1)+1.8+(-3.3)   =0.7+(-3.3)   =-2.6 $ 별셈은 뼈는 수의 부호를 바꾸어 더한다.,③,111.수학 과목 문제생성 데이터,validation
00041_41532,M1_1_02_00041_41532_A.png,"\\[ \\begin{array}{l} {[-4]+[+8]-[-6]+a=9,} \\\\ {[-4]+[+8]+[+6]+a=9} \\\\ 10+a=9  \\therefore a=-1 \\\\ {[+24]-[+36]+[-33]-b=-16,} \\\\ {[+24]+[-36]+[-33]-b=-16} \\\\ [-45]-b=-16  \\therefore b=-29 \\\\ \\therefore a+b=[-1]+[-29]=-30 \\end{array} \\]    먼저 문자를 포함하는 식을 계산한다.",①,111.수학 과목 문제생성 데이터,validation
00041_41536,M1_1_02_00041_41536_A.png,"$ \\frac{6}{7}+a-\\frac{5}{14}-\\frac{3}{2}=-\\frac{1}{2}, \\frac{6}{7}+a+\\left(-\\frac{5}{14}\\right)+\\left(-\\frac{3}{2}\\right)=-\\frac{1}{2}   -1+a=-\\frac{1}{2}   \\therefore a=\\frac{1}{2}   \\left(-\\frac{2}{3}\\right)+b-\\left(-\\frac{1}{3}\\right)=\\frac{1}{6} , \\left(-\\frac{2}{3}\\right)+b+\\left(+\\frac{1}{3}\\right)=\\frac{1}{6}   \\left(-\\frac{1}{3}\\right)+b=\\frac{1}{6},\\left(-\\frac{2}{6}\\right)+b=\\frac{1}{6}   \\therefore b=\\frac{3}{6}=\\frac{1}{2}   \\therefore b-a=\\frac{1}{2}-\\frac{1}{2}=0   $ 먼저 문자를 포함하는 식을 계산한다.",$0  $,111.수학 과목 문제생성 데이터,validation
00041_41553,M1_1_02_00041_41553_A.png,"$ \\begin{array}{l}\\frac{5}{6}-\\left[-\\frac{1}{3}+\\left(-\\frac{1}{4}-\\left(-\\frac{1}{2}\\right)\\right\\}-\\left(-\\frac{1}{2}-\\frac{3}{4}\\right)\\right] \\\\ =\\frac{5}{6}-\\left[-\\frac{1}{3}+\\left(-\\frac{1}{4}+\\left(+\\frac{1}{2}\\right)\\right\\}\\right. \\\\ \\left.-\\left\\{-\\frac{1}{2}+\\left(-\\frac{3}{4}\\right)\\right)\\right] \\\\ =\\frac{5}{6}-\\left\\{-\\frac{1}{3}+\\frac{1}{4}-\\left(-\\frac{5}{4}\\right)\\right\\} \\\\ =\\frac{5}{6}-\\left\\{-\\frac{1}{3}+\\frac{1}{4}+\\left(+\\frac{5}{4}\\right)\\right\\} \\\\ =\\frac{5}{6}-\\frac{7}{6}=-\\frac{1}{3}\\end{array} $   괄호 안을 먼저 계산한다. 이 때, 괄호는 $ ( )\\rightarrow\\{\\} \\rightarrow \\square $ 순으로 계산한다.",$ -\\frac{1}{3} $,111.수학 과목 문제생성 데이터,validation
00041_41568,M1_1_02_00041_41568_A.png,"세 수 $a, b, c$에 대하여 $ a \\times b=b \\times a $ (교환법칙), $ (a \\times b) \\times c=a \\times(b \\times c) $ (결합법칙)이 성립한다. (가) $-13$과 $-25$의 순서를 바꾸어 곱하였으므로 곱셈의 교환법칙을 이용하였다. (나) $ 4 \\times(-25) $와 $ (-13) \\times(-2) $를 먼저 계산하였으므로 곱셈의 결합법칙을 이용하였다. 곱셈의 순서를 살펴본다.",(가) 곱셈의 교환법칙 (나) 곱셈의 결합법칙,111.수학 과목 문제생성 데이터,validation
00041_41586,M1_1_02_00041_41586_A.png,"\\[ \\begin{array}{l}\\text { ⑤ }(-72) \\div\\left(+\\frac{3}{4}\\right) \\div(+2) \\div\\left(-\\frac{1}{3}\\right)=(-72) \\times\\left(+\\frac{4}{3}\\right) \\times\\left(+\\frac{1}{2}\\right) \\times(-3) \\\\ =(-72) \\times\\left(+\\frac{1}{2}\\right) \\times\\left(+\\frac{4}{3}\\right) \\times(-3) \\\\ =(-36) \\times(-4) \\\\ =144\\end{array} \\]  곱의 부호는 음수가 짝수 개이면 $+$, 홀수 개이면 $-$이다.",⑤,111.수학 과목 문제생성 데이터,validation
00041_41603,M1_1_02_00041_41603_A.png,거듭제곱을 계산한 후 곱셈과 나눗셈을 계산한다.,⑤  ①  $ (-1)^{2} \\times(-2)^{2} \\div(-1)=1 \\times 4 \\times(-1)=-4 $ ② $ (-2)^{2} \\times\\left(-2^{4}\\right) \\div(-2)^{3}=4 \\times(-16) \\times\\left(-\\frac{1}{8}\\right)=8 $ ③ $ (-3)^{3} \\times(-2)^{2} \\div\\left(-3^{2}\\right)=(-27) \\times 4 \\div(-9)=[-27] \\times 4 \\times\\left(-\\frac{1}{9}\\right)=12 $ ④ $ (-4)^{2} \\div\\left(-2^{3}\\right) \\times 2=16 \\div(-8) \\times 2=[-2] \\times 2=-4 $ ⑤ $ (-5)^{3} \\times(-3) \\div\\left(-5^{2}\\right)=[-125) \\times[-3] \\div(-25)=-\\left(125 \\times 3 \\times \\frac{1}{25}\\right)=-15 $,111.수학 과목 문제생성 데이터,validation
00041_41610,M1_1_02_00041_41610_A.png,\\[ \\begin{array}{l} \\text { (1) }\\{(-5] \\times 4\\} \\div(-6) \\times[-3] \\\\ =[-20] \\div(-6) \\times[-3] \\\\ =\\frac{10}{3} \\times[-3]=-10 \\end{array} \\] ② $ \\left\\{(-15) \\times\\left(-\\frac{1}{3}\\right)\\right\\} \\div\\{20 \\div(-5)\\}=5 \\div(-4)=-\\frac{5}{4} $ \\[ \\begin{array}{l} \\text { ③ }(-4) \\div\\left(\\left(-\\frac{2}{3}\\right) \\times \\frac{5}{6}\\right) \\div \\frac{18}{5} \\\\ =(-4) \\div\\left(-\\frac{5}{9}\\right) \\div \\frac{18}{5} \\\\ =(-4) \\times\\left(-\\frac{9}{5}\\right) \\times \\frac{5}{18}=2 \\end{array} \\] \\[ \\text { ④ } \\begin{array}{l} \\left\\{\\frac{8}{9} \\div\\left(-\\frac{2}{3}\\right)\\right\\} \\div\\left\\{\\left(-\\frac{2}{3}\\right) \\times\\left(-\\frac{1}{2}\\right)\\right\\} \\\\ =\\left\\{\\frac{8}{9} \\times\\left(-\\frac{3}{2}\\right)\\right\\} \\div \\frac{1}{3}=\\left(-\\frac{4}{3}\\right) \\div \\frac{1}{3} \\\\ =\\left(-\\frac{4}{3}\\right) \\times 3=-4 \\end{array} \\] \\[ \\text { ⑤ } \\begin{aligned} & \\left\\{\\left(-\\frac{2}{3}\\right) \\div\\left(-\\frac{3}{4}\\right)\\right\\} \\times \\frac{3}{5} \\div \\frac{2}{5} \\\\ = & \\left\\{\\left(-\\frac{2}{3}\\right) \\times\\left(-\\frac{4}{3}\\right)\\right\\} \\times \\frac{3}{5} \\times \\frac{5}{2} \\\\ = & \\frac{8}{9} \\times \\frac{3}{5} \\times \\frac{5}{2}=\\frac{4}{3} \\end{aligned} \\],⑤,111.수학 과목 문제생성 데이터,validation
00041_41613,M1_1_02_00041_41613_A.png,$ \\begin{array}{l}\\frac{1}{3} \\times\\left\\{\\left(-\\frac{2}{3}\\right) \\div\\left(-\\frac{3}{4}\\right)\\right) \\div \\frac{4}{9} \\\\ =\\frac{1}{3} \\times\\left\\{\\left(-\\frac{2}{3}\\right) \\times\\left(-\\frac{4}{3}\\right)\\right\\} \\div \\frac{4}{9} \\\\ =\\frac{1}{3} \\times \\frac{8}{9} \\div \\frac{4}{9} \\\\ =\\frac{8}{27} \\times \\frac{9}{4}=\\frac{2}{3}\\end{array} $ 괄호는 소괄호$ \\rightarrow $중괄호의 순으로 계산한다.,④,111.수학 과목 문제생성 데이터,validation
00041_41616,M1_1_02_00041_41616_A.png,$ \\begin{aligned}\\left(-\\frac{2}{3}\\right) \\div(-6) \\div \\frac{5}{3} \\times\\left(-1 \\frac{3}{7}\\right) \\times \\frac{3}{4} \\times 1 \\frac{5}{9} & =\\left(-\\frac{2}{3}\\right) \\times\\left(-\\frac{1}{6}\\right) \\times \\frac{3}{5} \\times\\left(-\\frac{10}{7}\\right) \\times \\frac{3}{4} \\times \\frac{14}{9} \\\\ & =\\frac{1}{9} \\times \\frac{3}{5} \\times\\left(-\\frac{10}{7}\\right) \\times \\frac{3}{4} \\times \\frac{14}{9} \\\\ & =\\frac{1}{15} \\times\\left(-\\frac{10}{7}\\right) \\times \\frac{3}{4} \\times \\frac{14}{9} \\\\ & =\\left(-\\frac{2}{21}\\right) \\times \\frac{3}{4} \\times \\frac{14}{9} \\\\ & =\\left(-\\frac{1}{14}\\right) \\times \\frac{14}{9} \\\\ & --\\frac{1}{9}\\end{aligned} $  나눗셈은 나누는 수의 역수를 곱하여 계산한다.,②,111.수학 과목 문제생성 데이터,validation
00041_41625,M1_1_02_00041_41625_A.png,"$ \\begin{aligned}(-7)-\\left[\\left(-2^{3}\\right)+10 \\times\\left\\{(-3)^{2}+6\\right\\} \\times 7\\right] & =(-7)-\\{(-8)-10 \\times(9+6) \\times 7\\} \\\\ & -(-7) \\div\\left\\{(-8) \\times \\frac{1}{10} \\times\\left(9 \\times \\frac{1}{6}\\right) \\times 7\\right\\} \\\\ & =(-7)+\\left\\{(-8) \\times \\frac{1}{10} \\times \\frac{3}{2} \\times 7\\right\\} \\\\ & -(-7) \\div\\left\\{\\left(-\\frac{4}{5}\\right) \\times \\frac{3}{2} \\times 7\\right\\}-(-7) \\div\\left\\{\\left(-\\frac{6}{5}\\right) \\times 7\\right\\} \\\\ & -(-7) \\div\\left(-\\frac{42}{5}\\right)-(-7) \\times\\left(-\\frac{5}{42}\\right) \\\\ & =\\frac{5}{6}\\end{aligned} $  거듭제곱$\\rightarrow$곱셈과 나눗셈의 순으로 계산하고, 괄호는 소괄호$\\rightarrow$중괄호$\\rightarrow$대괄호의 순으로 계산한다.",②,111.수학 과목 문제생성 데이터,validation
00041_41636,M1_1_02_00041_41636_A.png,"$\\begin{aligned}\\left\\langle\\left\\langle\\frac{1}{2},\\left\\langle\\frac{2}{3}, \\frac{3}{4}, \\frac{4}{5}\\right\\rangle, \\frac{2}{3}\\right\\rangle, \\frac{6}{5}, \\frac{3}{4}\\right\\rangle & =\\left\\langle\\left\\langle\\frac{1}{2}, \\frac{2}{3}\\div\\frac{3}{4}\\div\\frac{4}{5}, \\frac{2}{3}\\right\\rangle, \\frac{6}{5}, \\frac{3}{4}\\right\\rangle \\\\ & =\\left\\langle\\left\\langle\\frac{1}{2}, \\frac{2}{3} \\times \\frac{4}{3} \\times \\frac{5}{4}, \\frac{2}{3}\\right\\rangle, \\frac{6}{5}, \\frac{3}{4}\\right\\rangle \\\\ & =\\left\\langle\\left\\langle\\frac{1}{2}, \\frac{10}{9}, \\frac{2}{3}\\right\\rangle, \\frac{6}{5}, \\frac{3}{4}\\right\\rangle \\\\ & =\\left\\langle\\frac{1}{2}\\div \\frac{10}{9}\\div\\frac{2}{3}, \\frac{6}{5}, \\frac{3}{4}\\right\\rangle \\\\ & =\\left\\langle\\frac{1}{2} \\times \\frac{9}{10} \\times \\frac{3}{2}, \\frac{6}{5}, \\frac{3}{4}\\right\\rangle \\\\ & =\\left\\langle\\frac{27}{40}, \\frac{6}{5}, \\frac{3}{4}\\right\\rangle=\\frac{27}{40}+\\frac{6}{5}+\\frac{3}{4} \\\\ & =\\frac{27}{40} \\times \\frac{5}{6} \\times \\frac{4}{3}=\\frac{3}{4}\\end{aligned}$ 새로운 연산은 주어진 정의를 적용하여 안쪽부터 차례로 계산한다.",③,111.수학 과목 문제생성 데이터,validation
00041_41644,M1_1_02_00041_41644_A.png,"$A$ 상자의 출력된 수가 $6$ 이므로 $ |d| \\times \\frac{3}{2}=6 $ 에서 $ |d|=6 \\div \\frac{3}{2}=6 \\times \\frac{2}{3}=4 $ 즉, $ d $ 의 값은 $4$ 또는 $-4$ 이다. $ B $ 상자의 출력된 수가 $4$ 이면 그 역수는 $ \\frac{1}{4} $ 이므로 $ c^{\\div}\\left(-\\frac{3}{4}\\right)=\\frac{1}{4} $ 에서 $ c=\\frac{1}{4} \\times\\left(-\\frac{3}{4}\\right)=-\\frac{3}{16} $ 출력된 수가$ -4$ 이면 그 역수는 $ -\\frac{1}{4} $ 이므로 $ c^{-}\\left(-\\frac{3}{4}\\right)=-\\frac{1}{4} $ 에서 $ c=\\left(-\\frac{1}{4}\\right) \\times\\left(-\\frac{3}{4}\\right)=\\frac{3}{16} $ A 상자의 출력된 수가 $ \\frac{3}{16} $ 이면 $ |b| \\times \\frac{3}{2}=\\frac{3}{16} $ 에서 $ |b|=\\frac{3}{16} \\div \\frac{3}{2}=\\frac{3}{16} \\times \\frac{2}{3}=\\frac{1}{8} $ 즉, $ b $ 의 값은 $ \\frac{1}{8} $ 또는 $ -\\frac{1}{8} $ 이다. 출력된 수가 $ -\\frac{3}{16} $ 이면 $ |b| \\times \\frac{3}{2}=-\\frac{3}{16} $ 에서 $-8$ 그런데 절댓값이 $ -\\frac{1}{8} $ 인 수는 없으므로 A 상자의 출력된 수가 $ -\\frac{3}{16} $ 인 경우는 없다. $ B $ 상자의 출력된 수가 $ \\frac{1}{8} $ 이면 그 역수는 8 이므로 $ a \\div\\left(-\\frac{3}{4}\\right)=8 $ 에서 $ a=8 \\times\\left(-\\frac{3}{4}\\right)=-6 $ 출력된 수가 $ -\\frac{1}{8} $ 이면 그 역수는 $-8$ 이므로 $ a \\div\\left(-\\frac{3}{4}\\right)=-8 $ 에서 $ a=-8 \\times\\left(-\\frac{3}{4}\\right)=6 $ 따라서 새로 만든 계산 상자에 입력한 수는 6 또는 -6 이고 이 중에서 큰 값은 6 이다. 계산 상자를 연결한 역순으로 하나씩 계산한다.",$6$,111.수학 과목 문제생성 데이터,validation
00041_41647,M1_1_02_00041_41647_A.png,$ \\frac{5}{12} \\times[-3]+\\frac{2}{3} \\div\\left(-\\frac{1}{4}\\right)   =\\left(-\\frac{5}{4}\\right)+\\frac{2}{3} \\times[-4]   =\\left(-\\frac{5}{4}\\right)+\\left(-\\frac{8}{3}\\right)   =-\\frac{47}{12} $ 곱셈과 나눗셈을 계산한 후 덧셈과 뺄셈을 계산한다.,①,111.수학 과목 문제생성 데이터,validation
00041_41651,M1_1_02_00041_41651_A.png,\\[ \\begin{array}{l} \\text { (1) }[-3]-7 \\times[-2]+4=[-3]-[-14]+4=11+4=15 \\\\ \\text { (2) }[-4]-60 \\div[-6] \\times[-3] \\\\ =[-4]-[-10] \\times[-3] \\\\ =[-4]-30=-34 \\\\ \\text { (3) }[-23] \\times[-6]+[-23] \\times[-4] \\\\ =[-23] \\times\\{[-6]+[-4]\\} \\\\ =[-23] \\times[-10]=230 \\end{array} \\] (4) $55 \\div[-5]-[-10] \\times 2=[-11]-[-20]=9$ (5) $2-(-10]-5 \\times[-3]=2-[-10]-[-15]=12+[+15]=27$ 곱셈과 나눗셈을 계산한 후 덧셈과 뺄셈을 계산한다.,②,111.수학 과목 문제생성 데이터,validation
00041_41652,M1_1_02_00041_41652_A.png,"$ \\begin{array}{l}\\frac{1}{3}+\\left\\{-\\frac{1}{5}-\\left(-\\frac{2}{3}\\right)^{2} \\times\\left(-\\frac{1}{4}\\right)\\right\\} \\div\\left(\\frac{1}{6}-\\frac{1}{2}\\right)^{2} \\\\ =\\frac{1}{3}+\\left\\{-\\frac{1}{5}-\\frac{4}{9} \\times\\left(-\\frac{1}{4}\\right)\\right\\} \\div\\left(-\\frac{1}{3}\\right)^{2} \\\\ =\\frac{1}{3}+\\left(-\\frac{1}{5}+\\frac{1}{9}\\right) \\div \\frac{1}{9}=\\frac{1}{3}+\\left(-\\frac{4}{45}\\right) \\div \\frac{1}{9} \\\\ =\\frac{1}{3}+\\left(-\\frac{4}{45}\\right) \\times 9=\\frac{1}{3}+\\left(-\\frac{4}{5}\\right)=-\\frac{7}{15}\\end{array} $ 거듭제곱 $ \\rightarrow $ 괄호 $ \\rightarrow $ 곱셈 나눗셈 $ \\rightarrow $ 덧셈, 뺄셈의 순으로 계산한다.",②,111.수학 과목 문제생성 데이터,validation
